数据量:1153
试验力		变形		扩展变形		位置		位移		应力		应变		时间
4.500		0.8521		0.0000		877.383		1.542		11.250		4.260438		10.240
4.508		0.8555		0.0000		877.380		1.545		11.270		4.277650		10.280
4.514		0.8592		0.0000		877.376		1.549		11.285		4.296240		10.320
4.526		0.8630		0.0000		877.372		1.553		11.315		4.314829		10.360
4.538		0.8664		0.0000		877.369		1.556		11.345		4.332042		10.400
4.550		0.8694		0.0000		877.366		1.559		11.375		4.347189		10.440
4.558		0.8727		0.0000		877.362		1.562		11.395		4.363713		10.480
4.564		0.8759		0.0000		877.359		1.566		11.410		4.379549		10.520
4.570		0.8791		0.0000		877.356		1.569		11.425		4.395384		10.560
4.576		0.8824		0.0000		877.353		1.572		11.440		4.411908		10.600
4.582		0.8854		0.0000		877.350		1.575		11.455		4.427055		10.640
4.590		0.8889		0.0000		877.346		1.578		11.475		4.444267		10.680
4.596		0.8924		0.0000		877.343		1.582		11.490		4.462169		10.720
4.604		0.8962		0.0000		877.339		1.586		11.510		4.480758		10.760
4.616		0.8997		0.0000		877.335		1.589		11.540		4.498659		10.800
4.628		0.9029		0.0000		877.332		1.593		11.570		4.514495		10.840
4.636		0.9061		0.0000		877.329		1.596		11.590		4.530330		10.880
4.642		0.9094		0.0000		877.326		1.599		11.605		4.546854		10.920
4.646		0.9125		0.0000		877.323		1.602		11.615		4.562689		10.960
4.652		0.9156		0.0000		877.320		1.605		11.630		4.577837		11.000
4.656		0.9189		0.0000		877.316		1.608		11.640		4.594360		11.040
4.662		0.9222		0.0000		877.313		1.612		11.655		4.610885		11.080
4.666		0.9256		0.0000		877.310		1.615		11.665		4.628097		11.120
4.672		0.9293		0.0000		877.306		1.619		11.680		4.646687		11.160
4.682		0.9331		0.0000		877.302		1.623		11.705		4.665276		11.200
4.694		0.9364		0.0000		877.299		1.626		11.735		4.681800		11.240
4.702		0.9395		0.0000		877.296		1.629		11.755		4.697636		11.280
4.706		0.9427		0.0000		877.292		1.632		11.765		4.713471		11.320
4.710		0.9459		0.0000		877.289		1.635		11.775		4.729306		11.360
4.714		0.9492		0.0000		877.286		1.639		11.785		4.745831		11.400
4.720		0.9523		0.0000		877.283		1.642		11.800		4.761666		11.440
4.724		0.9555		0.0000		877.280		1.645		11.810		4.777502		11.480
4.728		0.9588		0.0000		877.276		1.648		11.820		4.794026		11.520
4.732		0.9625		0.0000		877.273		1.652		11.830		4.812615		11.560
4.740		0.9664		0.0000		877.269		1.656		11.850		4.831893		11.600
4.750		0.9697		0.0000		877.266		1.659		11.875		4.848417		11.640
4.758		0.9729		0.0000		877.262		1.662		11.895		4.864253		11.680
4.764		0.9762		0.0000		877.259		1.666		11.910		4.880777		11.720
4.766		0.9793		0.0000		877.256		1.669		11.915		4.896612		11.760
4.770		0.9825		0.0000		877.253		1.672		11.925		4.912447		11.800
4.774		0.9857		0.0000		877.250		1.675		11.935		4.928283		11.840
4.778		0.9888		0.0000		877.246		1.678		11.945		4.944118		11.880
4.782		0.9920		0.0000		877.243		1.682		11.955		4.959954		11.920
4.786		0.9958		0.0000		877.239		1.685		11.965		4.979232		11.960
4.792		0.9997		0.0000		877.235		1.689		11.980		4.998510		12.000
4.802		1.0031		0.0000		877.232		1.693		12.005		5.015722		12.040
4.810		1.0062		0.0000		877.229		1.696		12.025		5.030869		12.080
4.816		1.0095		0.0000		877.226		1.699		12.040		5.047394		12.120
4.818		1.0126		0.0000		877.223		1.702		12.045		5.063229		12.160
4.820		1.0158		0.0000		877.219		1.705		12.050		5.079064		12.200
4.822		1.0191		0.0000		877.216		1.709		12.055		5.095588		12.240
4.826		1.0221		0.0000		877.213		1.712		12.065		5.110736		12.280
4.828		1.0256		0.0000		877.210		1.715		12.070		5.127949		12.320
4.832		1.0290		0.0000		877.206		1.719		12.080		5.145160		12.360
4.836		1.0327		0.0000		877.202		1.722		12.090		5.163750		12.400
4.844		1.0365		0.0000		877.199		1.726		12.110		5.182339		12.440
4.854		1.0396		0.0000		877.196		1.729		12.135		5.198174		12.480
4.860		1.0428		0.0000		877.192		1.732		12.150		5.214010		12.520
4.864		1.0461		0.0000		877.189		1.736		12.160		5.230534		12.560
4.866		1.0493		0.0000		877.186		1.739		12.165		5.246370		12.600
4.868		1.0526		0.0000		877.183		1.742		12.170		5.262895		12.640
4.870		1.0556		0.0000		877.180		1.745		12.175		5.278041		12.680
4.872		1.0589		0.0000		877.176		1.749		12.180		5.294565		12.720
4.874		1.0624		0.0000		877.173		1.752		12.185		5.311778		12.760
4.878		1.0661		0.0000		877.169		1.756		12.195		5.330367		12.800
4.884		1.0698		0.0000		877.165		1.759		12.210		5.348957		12.840
4.894		1.0732		0.0000		877.162		1.763		12.235		5.366169		12.880
4.902		1.0763		0.0000		877.159		1.766		12.255		5.381316		12.920
4.904		1.0794		0.0000		877.156		1.769		12.260		5.397152		12.960
4.906		1.0827		0.0000		877.152		1.772		12.265		5.413675		13.000
4.908		1.0859		0.0000		877.149		1.776		12.270		5.429511		13.040
4.910		1.0891		0.0000		877.146		1.779		12.275		5.445347		13.080
4.912		1.0922		0.0000		877.143		1.782		12.280		5.461183		13.120
4.914		1.0955		0.0000		877.140		1.785		12.285		5.477706		13.160
4.916		1.0991		0.0000		877.136		1.789		12.290		5.495606		13.200
4.922		1.1030		0.0000		877.132		1.793		12.305		5.514885		13.240
4.930		1.1064		0.0000		877.129		1.796		12.325		5.532098		13.280
4.938		1.1097		0.0000		877.125		1.799		12.345		5.548621		13.320
4.942		1.1128		0.0000		877.122		1.802		12.355		5.563768		13.360
4.944		1.1161		0.0000		877.119		1.806		12.360		5.580293		13.400
4.946		1.1192		0.0000		877.116		1.809		12.365		5.596128		13.440
