数据量:1019
试验力		变形		扩展变形		位置		位移		应力		应变		时间
3.486		0.6454		0.0000		876.345		1.919		8.715		3.227000		7.760
3.510		0.6487		0.0000		876.341		1.923		8.775		3.243523		7.800
3.538		0.6519		0.0000		876.338		1.926		8.845		3.259359		7.840
3.564		0.6550		0.0000		876.335		1.929		8.910		3.275195		7.880
3.590		0.6583		0.0000		876.332		1.932		8.975		3.291718		7.920
3.616		0.6615		0.0000		876.328		1.936		9.040		3.307554		7.960
3.642		0.6650		0.0000		876.325		1.939		9.105		3.324767		8.000
3.670		0.6687		0.0000		876.321		1.943		9.175		3.343356		8.040
3.700		0.6724		0.0000		876.318		1.946		9.250		3.361946		8.080
3.732		0.6756		0.0000		876.314		1.950		9.330		3.377781		8.120
3.760		0.6789		0.0000		876.311		1.953		9.400		3.394305		8.160
3.784		0.6820		0.0000		876.308		1.956		9.460		3.410140		8.200
3.810		0.6852		0.0000		876.305		1.959		9.525		3.425976		8.240
3.834		0.6884		0.0000		876.302		1.962		9.585		3.441812		8.280
3.860		0.6915		0.0000		876.298		1.966		9.650		3.457647		8.320
3.884		0.6948		0.0000		876.295		1.969		9.710		3.474171		8.360
3.910		0.6983		0.0000		876.292		1.972		9.775		3.491384		8.400
3.936		0.7020		0.0000		876.288		1.976		9.840		3.509973		8.440
3.964		0.7057		0.0000		876.284		1.980		9.910		3.528563		8.480
3.996		0.7090		0.0000		876.281		1.983		9.990		3.545086		8.520
4.024		0.7122		0.0000		876.278		1.986		10.060		3.560922		8.560
4.048		0.7154		0.0000		876.275		1.989		10.120		3.576757		8.600
4.072		0.7187		0.0000		876.271		1.993		10.180		3.593282		8.640
4.096		0.7220		0.0000		876.268		1.996		10.240		3.609806		8.680
4.120		0.7250		0.0000		876.265		1.999		10.300		3.624952		8.720
4.142		0.7283		0.0000		876.262		2.002		10.355		3.641477		8.760
4.166		0.7316		0.0000		876.258		2.006		10.415		3.658000		8.800
4.188		0.7352		0.0000		876.255		2.009		10.470		3.675902		8.840
4.214		0.7389		0.0000		876.251		2.013		10.535		3.694491		8.880
4.244		0.7425		0.0000		876.247		2.016		10.610		3.712392		8.920
